GTD ID,DATE,COUNTRY,CITY,STATE,PERPETRATOR GROUP,FATALITIES,INJURED,TARGET TYPE,,ATTACK TYPE,WEAPON TYPE
201810250002,2018-10-25,United States,Wilmington,North Carolina,Pro-Trump extremists,0,0,Government (General),,Bombing/Explosion,Explosives
201810250001,2018-10-25,United States,New York City,New York,Pro-Trump extremists,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
201810240009,2018-10-24,United States,Jeffersontown,Kentucky,White supremacists/nationalists,2,0,Private Citizens & Property,,Armed Assault,Firearms
201810240008,2018-10-24,United States,Jeffersontown,Kentucky,White supremacists/nationalists,0,0,Religious Figures/Institutions,,Armed Assault,Firearms
201810240006,2018-10-24,United States,Sunrise,Florida,Pro-Trump extremists,0,0,Government (General),,Bombing/Explosion,Explosives
201810240005,2018-10-24,United States,Los Angeles,California,Pro-Trump extremists,0,0,Government (General),,Bombing/Explosion,Explosives
201810240004,2018-10-24,United States,Capitol Heights,Maryland,Pro-Trump extremists,0,0,Government (General),,Bombing/Explosion,Explosives
201810240003,2018-10-24,United States,New York City,New York,Pro-Trump extremists,0,0,Government (General),,Bombing/Explosion,Explosives
201810240002,2018-10-24,United States,Washington,District of Columbia,Pro-Trump extremists,0,0,Government (General),,Bombing/Explosion,Explosives
201810240001,2018-10-24,United States,Chappaqua,New York,Pro-Trump extremists,0,0,Government (General),,Bombing/Explosion,Explosives
201810220001,2018-10-22,United States,Katonah,New York,Pro-Trump extremists,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
201809170026,2018-09-17,United States,New Berlin,Wisconsin,Unknown,0,0,Unknown,,Bombing/Explosion,Explosives
201809150028,2018-09-15,United States,New Berlin,Wisconsin,Unknown,0,0,Unknown,,Bombing/Explosion,Explosives
201809060030,2018-09-06,United States,Laramie,Wyoming,Anti-Republican extremists,0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
201809020030,2018-09-02,United States,Chattanooga,Tennessee,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201808220013,2018-08-22,United States,Tupelo,Mississippi,Unknown,0,0,Educational Institution,,Facility/Infrastructure Attack,Incendiary
201808200022,2018-08-20,United States,Merrillville,Indiana,Unknown,0,1,Religious Figures/Institutions,,Unarmed Assault,Melee
201808160010,2018-08-16,United States,Tupelo,Mississippi,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201808080026,2018-08-08,United States,Yelm,Washington,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201808060021,2018-08-06,United States,Keyes,California,White supremacists/nationalists,0,1,Private Citizens & Property,,Unarmed Assault,"Melee,Other"
201807230040,2018-07-23,United States,Oakland,California,Unknown,0,4,Police,,Bombing/Explosion,Explosives
201807210035,2018-07-21,United States,Minneapolis,Minnesota,Anti-Government extremists,0,0,Government (General),,Facility/Infrastructure Attack,Firearms
201807200032,2018-07-20,United States,Watsonville,California,Anti-Abortion extremists,0,0,Abortion Related,,Facility/Infrastructure Attack,Incendiary
201807190032,2018-07-19,United States,Houston,Texas,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201807120044,2018-07-12,United States,Miami,Florida,Anti-Semitic extremists,0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
201807120022,2018-07-12,United States,New York City,New York,Anti-Muslim extremists,0,2,Private Citizens & Property,,Unarmed Assault,Melee
201807100055,2018-07-10,United States,Katy,Texas,Male supremacists,0,1,Private Citizens & Property,,Armed Assault,Firearms
201807060050,2018-07-06,United States,Nesconset,New York,Anti-Trump extremists,0,0,Government (General),,Unarmed Assault,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
201807040051,2018-07-04,United States,Boynton Beach,Florida,Unknown,0,1,Private Citizens & Property,,Unarmed Assault,"Melee,Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
201807030027,2018-07-03,United States,Olympia,Washington,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201806150023,2018-06-15,United States,Boulder City,Nevada,Conspiracy theory extremists,0,0,Private Citizens & Property,,Armed Assault,"Firearms,Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
201805180038,2018-05-18,United States,Fresno,California,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201805180023,2018-05-18,United States,Santa Fe,New Mexico,Neo-Nazi extremists (suspected),10,14,Educational Institution,,Armed Assault,"Firearms,Firearms,Fake Weapons"
201805160034,2018-05-15,United States,Yelm,Washington,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Firearms
201805100001,2018-05-10,United States,Beaumont,Texas,Unknown,0,0,Religious Figures/Institutions,,Bombing/Explosion,Explosives
201805090039,2018-05-09,United States,Lakewood,Colorado,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201805040051,2018-05-04,United States,Alto,Georgia,Neo-Nazi extremists (suspected),1,3,Private Citizens & Property,,Armed Assault,Firearms
201804260026,2018-04-26,United States,Beaumont,Texas,Unknown,0,0,Business,,Bombing/Explosion,Explosives
201804240050,2018-04-24,United States,Kansas City,Missouri,Anti-Muslim extremists,0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
201804050020,2018-04-05,United States,Houston,Texas,Anti-Muslim extremists,0,1,Private Citizens & Property,,Armed Assault,"Melee,Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
201804030028,2018-04-03,United States,Kansas City,Missouri,Anti-Muslim extremists,0,1,Private Citizens & Property,,Unarmed Assault,Melee
201803190039,2018-03-19,United States,Olympia,Washington,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201803190038,2018-03-19,United States,Tumwater,Washington,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201803160020,2018-03-16,United States,Katy,Texas,Male supremacists,0,0,Private Citizens & Property,,Armed Assault,Firearms
201803120031,2018-03-12,United States,Palm Beach Gardens,Florida,Jihadi-inspired extremists,1,2,Private Citizens & Property,,Armed Assault,Melee
201803070029,2018-03-07,United States,Katy,Texas,Male supremacists,0,1,Private Citizens & Property,,Armed Assault,Firearms
201803050026,2018-03-05,United States,St. George,Utah,Jihadi-inspired extremists,0,0,Educational Institution,,Bombing/Explosion,Explosives
201802240046,2018-02-24,United States,Anderson,Indiana,Jihadi-inspired extremists,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
201802150038,2018-02-15,United States,Anderson,Indiana,Jihadi-inspired extremists,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
201802140033,2018-02-14,United States,Parkland,Washington,White supremacists/nationalists,17,17,Educational Institution,,Armed Assault,Firearms
201801300036,2018-01-30,United States,Anderson,Indiana,Jihadi-inspired extremists,0,1,Private Citizens & Property,,Bombing/Explosion,Explosives
201801250018,2018-01-25,United States,Los Angeles,California,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201801130030,2018-01-13,United States,Pasadena,Texas,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201712220023,2017-12-22,United States,Harrisburg,Pennsylvania,Unknown,1,1,Police,,Armed Assault,Firearms
201712220022,2017-12-22,United States,Harrisburg,Pennsylvania,Unknown,0,0,Police,,Armed Assault,Firearms
201712110001,2017-12-11,United States,New York City,New York,Jihadi-inspired extremists,0,4,Transportation,,Bombing/Explosion,Explosives
201712070037,2017-12-07,United States,Aztec,New Mexico,White supremacists/nationalists,3,0,Educational Institution,,Armed Assault,Firearms
201711130042,2017-11-13,United States,Vale,Oregon,Pro-LGBT Rights extremists,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201711070054,2017-11-07,United States,Champaign,Illinois,White Rabbit Three Percent Illinois Patriot Freedom Fighters Militia,0,0,Abortion Related,,Bombing/Explosion,Explosives
201710310017,2017-10-31,United States,New York City,New York,Jihadi-inspired extremists,8,13,"Tourists,Educational Institution,Private Citizens & Property",,Unarmed Assault,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs),Fake Weapons"
201710280037,2017-10-28,United States,San Juan,Puerto Rico,Anti-LGBT extremists (suspected),0,0,Business,,Armed Assault,Incendiary
201710220035,2017-10-22,United States,Oxford,Mississippi,White supremacists/nationalists,0,0,Transportation,,Armed Assault,"Firearms,Melee"
201710080028,2017-10-08,United States,Spokane,Washington,White supremacists/nationalists,0,1,Private Citizens & Property,,Armed Assault,"Firearms,Melee"
201710060013,2017-10-06,United States,Asheville,North Carolina,Unknown,0,0,Airports and Aircraft,,Bombing/Explosion,Explosives
201710010018,2017-10-01,United States,Las Vegas,Nevada,Anti-Government extremists (suspected),60,850,"Business,Airports and Aircraft,Private Citizens & Property",,Armed Assault,Firearms
201709240018,2017-09-24,United States,Nashville,Tennessee,Unknown,1,8,Religious Figures/Institutions,,Armed Assault,Firearms
201709140041,2017-09-14,United States,Baton Rouge,Louisiana,White supremacists/nationalists (suspected),1,0,Private Citizens & Property,,Armed Assault,Firearms
201709120031,2017-09-12,United States,Baton Rouge,Louisiana,White supremacists/nationalists (suspected),1,0,Private Citizens & Property,,Armed Assault,Firearms
201709110044,2017-09-11,United States,Baton Rouge,Louisiana,White supremacists/nationalists (suspected),0,0,Private Citizens & Property,,Armed Assault,Firearms
201709060057,2017-09-06,United States,Mandan,North Dakota,Anti-Trump extremists,0,0,Government (General),,Assassination,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
201708190026,2017-08-19,United States,Houston,Texas,Unknown,0,0,Private Citizens & Property,,Bombing/Explosion,Explosives
201708120052,2017-08-12,United States,Charlottesville,Virginia,Neo-Nazi extremists,1,28,Private Citizens & Property,,Unarmed Assault,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
201708050005,2017-08-05,United States,Bloomington,Illinois,White Rabbit Three Percent Illinois Patriot Freedom Fighters Militia,0,0,Religious Figures/Institutions,,Bombing/Explosion,Explosives
201708040042,2017-08-04,United States,Kansas City,Missouri,Unknown,0,10,Government (General),,Unarmed Assault,Chemical
201707130061,2017-07-13,United States,Campbelltown,Pennsylvania,Environmentalists (suspected),0,0,Business,,Facility/Infrastructure Attack,Incendiary
201707090044,2017-07-09,United States,Campbelltown,Pennsylvania,Environmentalists (suspected),0,0,Business,,Facility/Infrastructure Attack,Incendiary
201707080029,2017-07-08,United States,Columbus,Ohio,Unknown,0,0,Religious Figures/Institutions,,Facility/Infrastructure Attack,Incendiary
201707070026,2017-07-07,United States,Dallas,Texas,Anti-LGBT extremists,0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
201707050048,2017-07-05,United States,New York City,New York,Anti-Police extremists,2,1,Police,,Armed Assault,Firearms
201706210022,2017-06-21,United States,Flint,Michigan,Jihadi-inspired extremists,0,1,Police,,Armed Assault,Melee
201706140029,2017-06-14,United States,Alexandria,Virginia,Anti-Republican extremists,1,6,Government (General),,Assassination,"Firearms,Firearms"
201706090049,2017-06-09,United States,New York City,New York,Anti-Muslim extremists (suspected),0,0,Religious Figures/Institutions,,Armed Assault,Firearms
201706080047,2017-06-08,United States,New York City,New York,Anti-Muslim extremists (suspected),0,0,Religious Figures/Institutions,,Armed Assault,Firearms
201705300053,2017-05-30,United States,New York City,New York,Anti-Muslim extremists (suspected),0,1,Religious Figures/Institutions,,Armed Assault,Firearms
201705290065,2017-05-29,United States,Lexington,Kentucky,Unknown,0,0,Journalists & Media,,Armed Assault,Firearms
201705260036,2017-05-26,United States,New York City,New York,Anti-LGBT extremists,0,1,Private Citizens & Property,,Armed Assault,Melee
201705260026,2017-05-26,United States,Portland,Oregon,Anti-Muslim extremists (suspected),2,1,"Private Citizens & Property,Private Citizens & Property",,Armed Assault,Melee
201705200043,2017-05-20,United States,College Park,Maryland,White supremacists/nationalists (suspected),1,0,Private Citizens & Property,,Armed Assault,Melee
201705190058,2017-05-19,United States,Tampa,Florida,Unknown,0,0,Business,,Hostage Taking (Barricade Incident),Firearms
201705190057,2017-05-19,United States,Tampa,Florida,Unknown,2,0,Private Citizens & Property,,Armed Assault,Firearms
201705160079,2017-05-16,United States,Three Forks,Montana,Anti-Police extremists,2,5,Police,,Armed Assault,"Firearms,Firearms,Firearms"
201704280029,2017-04-28,United States,Fairfield,California,White supremacists/nationalists,0,0,Police,,Facility/Infrastructure Attack,Incendiary
201704280023,2017-04-28,United States,Lexington,Kentucky,Right-wing extremists,0,3,Private Citizens & Property,,Armed Assault,Melee
201704270029,2017-04-27,United States,Fairfield,California,White supremacists/nationalists,0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
201704270028,2017-04-27,United States,Fairfield,California,White supremacists/nationalists,0,0,Private Citizens & Property,,Armed Assault,Incendiary
201704240032,2017-04-24,United States,Vacaville,California,Ku Klux Klan (suspected),0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
201704180060,2017-04-18,United States,Fresno,California,Anti-White extremists,3,0,Private Citizens & Property,,Armed Assault,Firearms
201704130023,2017-04-13,United States,Fresno,California,Anti-White extremists,1,0,Business,,Armed Assault,Firearms
201704060031,2017-04-06,United States,Charlotte,North Carolina,Unknown,0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
201703220053,2017-03-22,United States,Nome,Alaska,Unknown,0,0,Private Citizens & Property,,Facility/Infrastructure Attack,Incendiary
201703200041,2017-03-20,United States,New York City,New York,White supremacists/nationalists,1,0,Private Citizens & Property,,Armed Assault,Melee
201703100045,2017-03-10,United States,Port St. Lucie,Florida,Anti-Arab extremists,0,0,Business,,Facility/Infrastructure Attack,Incendiary
